stable_id,chrom,start,end,strand,name,accession
ENSG00000126705,1,27534035,27604431,-1,AHDC1,27245
ENSG00000000938,1,27612064,27635277,-1,FGR,2268
ENSG00000126709,1,27666061,27672218,-1,IFI6,2537
ENSG00000009780,1,27725979,27763122,1,FAM76A,199870
ENSG00000117758,1,27773183,27824452,1,STX12,23673
ENSG00000117751,1,27830778,27851676,1,PPP1R8,5511
ENSG00000252947,1,27834401,27834566,1,SCARNA1,677774
ENSG00000130775,1,27872543,27886685,1,THEMIS2,9473
ENSG00000117748,1,27891524,27914746,-1,RPA2,6118
ENSG00000130768,1,27934993,27959157,1,SMPDL3B,27293
ENSG00000158156,1,27959462,27968096,1,XKR8,55113
ENSG00000158161,1,27970344,28088696,-1,EYA3,2140
ENSG00000169403,1,28147166,28193936,-1,PTAFR,5724
ENSG00000126698,1,28199456,28233025,-1,DNAJC8,22826
ENSG00000130770,1,28236109,28246906,1,ATPIF1,93974
ENSG00000130766,1,28259527,28282491,1,SESN2,83667
ENSG00000130772,1,28329002,28335967,1,MED18,54797
ENSG00000204138,1,28369582,28500369,1,PHACTR4,65979
ENSG00000180198,1,28505943,28539300,1,RCC1,1104
ENSG00000242125,1,28505980,28510892,1,SNHG3,8420
ENSG00000180098,1,28553085,28578545,1,TRNAU1AP,54952
ENSG00000197989,1,28578538,28582983,-1,SNHG12,85028
ENSG00000221539,1,28578749,28578822,-1,SNORD99,692212
ENSG00000278274,1,28579764,28579893,-1,SNORA61,677838
ENSG00000273544,1,28580381,28580512,-1,SNORA44,677825
ENSG00000280498,1,28580920,28581054,-1,SNORA16A,692073
ENSG00000120656,1,28589323,28643085,-1,TAF12,6883
ENSG00000188060,1,28592200,28595443,1,RAB42,115273
ENSG00000274978,1,28648600,28648733,1,RNU11,26824
ENSG00000162419,1,28668732,28719353,1,GMEB1,10691
ENSG00000198492,1,28736621,28769775,1,YTHDF2,51441
ENSG00000116329,1,28812142,28871267,1,OPRD1,4985
ENSG00000159023,1,28887091,29120046,1,EPB41,2035
ENSG00000253304,1,29119428,29123935,-1,TMEM200B,399474
ENSG00000116350,1,29147743,29181987,-1,SRSF4,6429
ENSG00000116353,1,29192873,29230942,-1,MECR,51102
ENSG00000060656,1,29236516,29326813,1,PTPRU,10076
ENSG00000230523,1,29329620,29350114,-1,LOC101928460,101928460
ENSG00000233399,1,30013952,30037612,-1,LOC101929406,101929406
ENSG00000162510,1,30711277,30723587,-1,MATN1,4146
ENSG00000186056,1,30718504,30726827,1,MATN1-AS1,100129196
ENSG00000162511,1,30732469,30757820,-1,LAPTM5,7805
ENSG00000264773,1,30739156,30739232,-1,MIR4420,100616164
ENSG00000235143,1,30858158,30860254,1,LOC400748,400748
ENSG00000162512,1,30869467,30908761,-1,SDC3,9672
ENSG00000134644,1,30931506,31065991,-1,PUM1,9698
ENSG00000084628,1,31179745,31239554,-1,NKAIN1,79570
ENSG00000060688,1,31259568,31296782,-1,SNRNP40,9410
ENSG00000121766,1,31296982,31364953,1,ZCCHC17,51538
ENSG00000121769,1,31365625,31376850,-1,FABP3,2170
ENSG00000168528,1,31409565,31434680,1,SERINC2,347735
ENSG00000260386,1,31500085,31540885,1,LINC01225,149086
ENSG00000223907,1,31518435,31524245,1,LINC01226,284551
ENSG00000142910,1,31576485,31587686,1,TINAGL1,64129
ENSG00000121764,1,31617686,31632518,1,HCRTR1,3061
ENSG00000162517,1,31629862,31644896,-1,PEF1,553115
ENSG00000084636,1,31652247,31704319,-1,COL16A1,1307
ENSG00000121753,1,31727117,31764893,-1,ADGRB2,576
ENSG00000266580,1,31758660,31758735,-1,MIR4254,100423028
ENSG00000134668,1,31790422,31816051,-1,SPOCD1,90853
ENSG00000184007,1,31906421,31944856,-1,PTP4A2,8073
ENSG00000121774,1,32013829,32060850,1,KHDRBS1,10657
ENSG00000121775,1,32072031,32102866,1,TMEM39B,55116
ENSG00000266203,1,32086949,32087007,1,MIR5585,100847018
ENSG00000025800,1,32108038,32176568,1,KPNA6,23633
ENSG00000084652,1,32179686,32198285,1,TXLNA,200081
ENSG00000160050,1,32200386,32205387,1,CCDC28B,79140
ENSG00000160051,1,32205661,32208687,1,IQCC,55721
ENSG00000222046,1,32209094,32216196,1,DCDC2B,149069
ENSG00000160055,1,32214472,32222359,-1,TMEM234,56063
ENSG00000084623,1,32221928,32231604,1,EIF3I,8668
ENSG00000183615,1,32247233,32248856,1,FAM167B,84734
ENSG00000182866,1,32251239,32286165,1,LCK,3932
ENSG00000116478,1,32292086,32333635,1,HDAC1,3065
ENSG00000175130,1,32333832,32336379,-1,MARCKSL1,65108
ENSG00000162526,1,32351521,32364312,1,TSSK3,81629
ENSG00000225828,1,32361270,32364278,-1,FAM229A,100128071
ENSG00000160058,1,32365103,32394731,-1,BSDC1,55108
ENSG00000273274,1,32465069,32496686,1,ZBTB8B,728116
ENSG00000160062,1,32539427,32605939,1,ZBTB8A,653121
ENSG00000176261,1,32600172,32650903,-1,ZBTB8OS,339487
ENSG00000162521,1,32651142,32686211,1,RBBP4,5928
ENSG00000162520,1,32680360,32703596,-1,SYNC,81493
ENSG00000162522,1,32741885,32774970,1,KIAA1522,57648
ENSG00000134684,1,32775237,32818153,-1,YARS,8565
ENSG00000116497,1,32816767,32858879,1,S100PBP,64766
ENSG00000160097,1,32862268,32872482,-1,FNDC5,252995
ENSG00000121905,1,32885994,32898441,1,HPCA,3208
ENSG00000121900,1,32894594,32901438,-1,TMEM54,113452
ENSG00000116514,1,32936445,32964685,-1,RNF19B,127544
ENSG00000004455,1,33007940,33080996,-1,AK2,204
ENSG00000142920,1,33081104,33120530,1,AZIN2,113451
ENSG00000116525,1,33145402,33182059,-1,TRIM62,55223
ENSG00000160094,1,33256545,33300719,1,ZNF362,149076
ENSG00000184389,1,33306766,33321098,-1,A3GALT2,127550
ENSG00000134686,1,33323623,33431052,-1,PHC2,1912
ENSG00000233246,1,33350352,33363245,1,LOC101929464,101929464
ENSG00000121903,1,33472645,33496507,1,ZSCAN20,7579
ENSG00000121904,1,33513999,34165842,-1,CSMD2,114784
ENSG00000176256,1,33860475,33864791,1,HMGB4,127540
ENSG00000231163,1,33868953,33885458,1,CSMD2-AS1,402779
ENSG00000142698,1,34166883,34219131,1,C1orf94,84970
ENSG00000207941,1,34669599,34669694,-1,MIR552,693137
ENSG00000163866,1,34712737,34859816,-1,SMIM12,113444
ENSG00000189280,1,34755047,34758512,1,GJB5,2709
ENSG00000189433,1,34759741,34763724,1,GJB4,127534
ENSG00000188910,1,34781189,34786369,1,GJB3,2707
ENSG00000187513,1,34792998,34795747,1,GJA4,2701
ENSG00000116544,1,34865436,34929585,-1,DLGAP3,58512
ENSG00000241014,1,34974356,34985313,-1,LOC653160,653160
ENSG00000243749,1,34981535,34985353,-1,ZMYM6NB,100506144
ENSG00000163867,1,34986165,35031968,-1,ZMYM6,9204
ENSG00000197056,1,35059786,35115859,1,ZMYM1,79830
ENSG00000116560,1,35176378,35193148,-1,SFPQ,6421
ENSG00000146463,1,35268967,35422058,1,ZMYM4,9202
ENSG00000142687,1,35433490,35557950,-1,KIAA0319L,79932
ENSG00000020129,1,35557473,35567274,1,NCDN,23154
ENSG00000116819,1,35573370,35595328,1,TFAP2E,339488
ENSG00000126067,1,35599544,35641844,-1,PSMB2,5690
ENSG00000142686,1,35713875,35719472,-1,C1orf216,127703
ENSG00000092853,1,35720218,35769967,-1,CLSPN,63967
ENSG00000134698,1,35808172,35857890,1,AGO4,192670
ENSG00000092847,1,35869808,35930528,1,AGO1,26523
ENSG00000126070,1,35930718,36072500,1,AGO3,192669
ENSG00000092850,1,36084075,36088275,1,TEKT2,27285
ENSG00000116863,1,36088875,36093932,1,ADPRHL2,54936
ENSG00000171812,1,36095236,36125220,-1,COL8A2,1296
ENSG00000054116,1,36136570,36156053,-1,TRAPPC3,27095
ENSG00000116871,1,36155579,36180849,1,MAP7D1,55700
ENSG00000054118,1,36224416,36305357,1,THRAP3,9967
ENSG00000214193,1,36306387,36324886,1,SH3D21,79729
ENSG00000142694,1,36322031,36324154,-1,EVA1B,55194
ENSG00000196182,1,36339624,36385896,-1,STK40,83931
ENSG00000181817,1,36391238,36397892,-1,LSM10,84967
ENSG00000116885,1,36415827,36450451,-1,OSCP1,127700
ENSG00000116898,1,36455718,36464437,-1,MRPS15,64960
ENSG00000119535,1,36466043,36483278,-1,CSF3R,1441
ENSG00000163873,1,36795527,37034129,-1,GRIK3,2899
ENSG00000264698,1,37161563,37161634,1,MIR4255,100422898
ENSG00000233621,1,37454879,37474411,-1,LINC01137,728431
ENSG00000163874,1,37474552,37484379,1,ZC3H12A,80149
ENSG00000278228,1,37480230,37480289,1,MIR6732,102465438
ENSG00000163875,1,37492575,37514774,-1,MEAF6,64769
ENSG00000263675,1,37500935,37500994,-1,MIR5581,100847010
ENSG00000163877,1,37534449,37554302,-1,SNIP1,79753
ENSG00000163879,1,37556919,37566857,1,DNALI1,7802
ENSG00000134697,1,37566816,37595935,-1,GNL2,29889
ENSG00000169218,1,37611350,37634923,-1,RSPO1,284654
ENSG00000116922,1,37681570,37692249,-1,C1orf109,54955
ENSG00000134690,1,37692418,37709719,1,CDCA8,55143
ENSG00000183317,1,37713880,37765133,-1,EPHA10,284656
ENSG00000185090,1,37793802,37801137,1,MANEAL,149175
ENSG00000196449,1,37802944,37808185,-1,YRDC,79693
ENSG00000197982,1,37806979,37809454,1,C1orf122,127687
ENSG00000188786,1,37809567,37859620,-1,MTF1,4520
ENSG00000204084,1,37860697,37947057,-1,INPP5B,3633
ENSG00000183431,1,37956975,37990921,-1,SF3A3,10946
ENSG00000183386,1,37996770,38005606,-1,FHL3,2275
ENSG00000183520,1,38009258,38024824,1,UTP11L,51118
ENSG00000185668,1,38043827,38046794,-1,POU3F1,5453
ENSG00000265596,1,38089231,38089329,1,MIR3659,100500801
ENSG00000237290,1,38209034,38214767,-1,LINC01343,339442
ENSG00000116954,1,38838198,38859823,-1,RRAGC,64121
ENSG00000228436,1,38860000,38919396,1,LOC105378663,105378663
ENSG00000214114,1,38862964,38874105,-1,MYCBP,26292
ENSG00000131233,1,38874451,38881587,-1,GJA9,81025
ENSG00000158315,1,38885807,38941799,-1,RHBDL2,54933
ENSG00000174574,1,38991223,39006059,1,AKIRIN1,79647
ENSG00000168653,1,39026318,39034636,1,NDUFS5,4725
ENSG00000183682,1,39491646,39525935,1,BMP8A,353500
ENSG00000090621,1,39560816,39576790,-1,PABPC4,8761
ENSG00000201457,1,39567374,39567508,-1,SNORA55,677834
ENSG00000163909,1,39624153,39639945,-1,HEYL,26508
ENSG00000116981,1,39659121,39672038,-1,NT5C1A,84618
ENSG00000116983,1,39678648,39691689,-1,HPCAL4,51440
ENSG00000084072,1,39692182,39763914,1,PPIE,10450
ENSG00000116985,1,39757182,39788861,-1,BMP8B,656
ENSG00000198754,1,39769523,39771348,-1,OXCT2,64064
ENSG00000043514,1,39841022,39883511,-1,TRIT1,54802
ENSG00000116990,1,39895426,39902256,-1,MYCL,4610
ENSG00000236546,1,39897745,39899098,1,LOC105378668,105378668
ENSG00000168389,1,39955112,39969968,1,MFSD2A,84879
ENSG00000131236,1,40040233,40072649,1,CAP1,10487
ENSG00000131238,1,40072705,40097703,-1,PPT1,5538
ENSG00000117000,1,40161373,40240921,1,RLF,6018
ENSG00000188800,1,40245947,40251691,1,TMCO2,127391
ENSG00000084073,1,40258107,40294184,1,ZMPSTE24,10269
ENSG00000049089,1,40300487,40317816,-1,COL9A2,1298
ENSG00000084070,1,40344850,40423326,1,SMAP2,64744
ENSG00000187801,1,40450102,40463718,1,ZFP69B,65243
ENSG00000187815,1,40477215,40496343,1,ZFP69,339559
ENSG00000164002,1,40508741,40516556,1,EXO5,64789
ENSG00000117010,1,40531561,40548169,1,ZNF684,127396
ENSG00000117016,1,40620679,40665657,-1,RIMS3,9783
ENSG00000066136,1,40691570,40771603,1,NFYC,4802
ENSG00000207962,1,40757284,40757372,1,MIR30C1,407031
ENSG00000117013,1,40784012,40840452,1,KCNQ4,9132
ENSG00000179862,1,40861051,40862366,-1,CITED4,163732
ENSG00000171793,1,40979335,41012565,1,CTPS1,1503
ENSG00000281207,1,41014590,41043890,1,SLFNL1-AS1,100507178
ENSG00000171790,1,41015597,41023237,-1,SLFNL1,200172
ENSG00000010803,1,41027200,41242154,-1,SCMH1,22955
ENSG00000235358,1,41242373,41284861,1,LOC102723924,102723924
ENSG00000204060,1,41361922,41383590,1,FOXO6,100132074
ENSG00000127129,1,41478775,41484673,-1,EDN2,1907
ENSG00000127124,1,41506365,42035925,-1,HIVEP3,59269
ENSG00000044012,1,42153421,42155824,1,GUCA2B,2981
ENSG00000197273,1,42162691,42164718,-1,GUCA2A,2980
ENSG00000198815,1,42176539,42335877,-1,FOXJ3,22887
ENSG00000177181,1,42380795,42422578,1,RIMKLA,284716
ENSG00000066185,1,42430329,42456267,-1,ZMYND12,84217
ENSG00000127125,1,42456117,42473385,1,PPCS,79717
ENSG00000186409,1,42463330,42654664,1,CCDC30,728621
ENSG00000171960,1,42658425,42676758,1,PPIH,10465
ENSG00000065978,1,42682427,42702349,1,YBX1,4904
ENSG00000164007,1,42733093,42740254,-1,CLDN19,149461
ENSG00000117385,1,42746335,42767084,-1,P3H1,64175
ENSG00000164008,1,42767269,42794493,1,C1orf50,79078
ENSG00000177868,1,42807052,42817252,-1,SVBP,374969
ENSG00000164010,1,42817124,42844989,1,ERMAP,114625
ENSG00000164011,1,42846573,42852477,1,ZNF691,51058
ENSG00000117394,1,42925375,42959173,-1,SLC2A1,6513
ENSG00000227533,1,42959049,42983358,1,SLC2A1-AS1,440584
ENSG00000186973,1,43145153,43156396,1,FAM183A,440585
ENSG00000117395,1,43164175,43270936,-1,EBNA1BP2,10969
ENSG00000243710,1,43172149,43254358,1,CFAP57,149465
ENSG00000179178,1,43269994,43274002,1,TMEM125,128218
ENSG00000253313,1,43281883,43285617,-1,C1orf210,149466
ENSG00000066056,1,43300993,43323108,1,TIE1,7075
ENSG00000117400,1,43337807,43352772,1,MPL,4352
ENSG00000117399,1,43358955,43363203,1,CDC20,991
ENSG00000066322,1,43363397,43368074,-1,ELOVL1,64834
ENSG00000277622,1,43364648,43364715,-1,MIR6734,102466723
ENSG00000159479,1,43383917,43389808,-1,MED8,112950
ENSG00000198198,1,43389882,43452650,1,SZT2,23334
ENSG00000274975,1,43448539,43448611,1,MIR6735,102465440
ENSG00000178922,1,43451003,43453989,-1,HYI,81888
ENSG00000142949,1,43525187,43623666,1,PTPRF,5792
ENSG00000066135,1,43650158,43705515,1,KDM4A,9682
ENSG00000126091,1,43705824,43931165,1,ST3GAL3,6487
ENSG00000229444,1,43709392,43727343,-1,LOC101929592,101929592
ENSG00000117407,1,43933320,43937241,1,ARTN,9048
ENSG00000117408,1,43946939,43968022,1,IPO13,9670
ENSG00000132768,1,43970000,43973369,1,DPH2,1802
ENSG00000117410,1,43974487,43978295,1,ATP6V0B,533
ENSG00000117411,1,43978943,43991170,1,B4GALT2,8704
ENSG00000159214,1,43991359,43996528,1,CCDC24,149473
ENSG00000196517,1,43991500,44031467,-1,SLC6A9,6536
ENSG00000171872,1,44118850,44135140,1,KLF17,128209
ENSG00000283039,1,44137821,44141631,-1,KLF18,105378952
ENSG00000178028,1,44213455,44220681,1,DMAP1,55929
ENSG00000117419,1,44221070,44355260,-1,ERI3,79033
ENSG00000233602,1,44243408,44244273,-1,ERI3-IT1,100874278
ENSG00000187147,1,44405194,44651724,1,RNF220,55182
ENSG00000263381,1,44545493,44545552,1,MIR5584,100847089
ENSG00000126106,1,44635238,44674555,-1,TMEM53,79639
ENSG00000198520,1,44674692,44725591,1,C1orf228,339541
ENSG00000199377,1,44721786,44721902,-1,RNU5F-1,26828
ENSG00000142945,1,44739818,44767767,1,KIF2C,11004
ENSG00000142937,1,44775251,44778779,1,RPS8,6202
ENSG00000264294,1,44775864,44775943,1,SNORD55,26811
ENSG00000200913,1,44776490,44776593,1,SNORD46,94161
ENSG00000202031,1,44777843,44777912,1,SNORD38A,94162
ENSG00000281859,1,44778390,44778458,1,SNORD38B,94163
ENSG00000142959,1,44783585,44787705,-1,BEST4,266675
ENSG00000173846,1,44800225,44805990,1,PLK3,1263
ENSG00000188396,1,44805913,44806675,-1,TCTEX1D4,343521
ENSG00000222009,1,44808482,44815585,1,BTBD19,149478
ENSG00000117425,1,44819844,44843063,-1,PTCH2,8643
ENSG00000070785,1,44850522,44986722,-1,EIF2B3,8891
ENSG00000126107,1,45002540,45011329,-1,HECTD3,79654
ENSG00000126088,1,45012147,45015575,1,UROD,7389
ENSG00000162415,1,45016399,45306209,-1,ZSWIM5,57643
ENSG00000281912,1,45303910,45305619,1,LINC01144,400752
ENSG00000186603,1,45326905,45328533,1,HPDL,84842
ENSG00000132781,1,45329163,45340470,-1,MUTYH,4595
ENSG00000132773,1,45339670,45343975,1,TOE1,114034
ENSG00000070759,1,45343883,45491166,-1,TESK2,10420
ENSG00000132763,1,45500053,45513382,1,MMACHC,25974
ENSG00000117450,1,45511036,45523047,-1,PRDX1,5052
ENSG00000117448,1,45550543,45570049,1,AKR1A1,10327
ENSG00000132780,1,45583846,45618904,1,NASP,4678
ENSG00000159588,1,45620044,45624057,-1,CCDC17,149483
ENSG00000159592,1,45627304,45688113,-1,GPBP1L1,60313
ENSG00000159596,1,45687214,45694443,1,TMEM69,51249
ENSG00000197429,1,45694324,45750650,-1,IPP,3652
ENSG00000086015,1,45786987,46036124,1,MAST2,23139
ENSG00000117461,1,46040140,46133036,-1,PIK3R3,8503
ENSG00000278139,1,46043661,46176488,-1,PIK3R3,8503
ENSG00000227857,1,46134531,46139081,1,LOC101929626,101929626
ENSG00000117472,1,46175073,46185958,1,TSPAN1,10103
ENSG00000085998,1,46188682,46220305,-1,POMGNT1,55624
ENSG00000171357,1,46203334,46221261,1,LURAP1,541468
ENSG00000085999,1,46247688,46278473,1,RAD54L,8438
ENSG00000132128,1,46261196,46303608,-1,LRRC41,10489
ENSG00000173660,1,46303631,46316776,1,UQCRH,7388
ENSG00000117481,1,46340177,46365152,1,NSUN4,387338
ENSG00000117480,1,46394265,46413848,1,FAAH,2166
ENSG00000224863,1,46446673,46451281,-1,LINC01398,101929651
ENSG00000197587,1,46506996,46514226,1,DMBX1,127343
ENSG00000269956,1,46538696,46570255,1,MKNK1-AS1,100507423
ENSG00000162456,1,46545644,46551527,-1,KNCN,148930
ENSG00000079277,1,46557408,46616843,-1,MKNK1,8569
ENSG00000142961,1,46607715,46616891,-1,MOB3C,148932
ENSG00000123472,1,46632737,46673867,-1,ATPAF1,64756
ENSG00000186118,1,46668855,46673594,1,TEX38,374973
ENSG00000228237,1,46674036,46692098,1,EFCAB14-AS1,100130197
ENSG00000159658,1,46675159,46719064,-1,EFCAB14,9813
ENSG00000142973,1,46757838,46819413,1,CYP4B1,1580
ENSG00000154198,1,46843095,46900437,-1,CYP4Z2P,163720
ENSG00000187048,1,46929177,46941484,-1,CYP4A11,1579
ENSG00000186377,1,47023568,47050751,1,CYP4X1,260293
ENSG00000186160,1,47067488,47118319,1,CYP4Z1,199974
ENSG00000224805,1,47179250,47180339,1,LINC00853,100874253
ENSG00000162366,1,47183593,47191044,-1,PDZK1IP1,10158
ENSG00000162367,1,47216290,47232220,-1,TAL1,6886
ENSG00000123473,1,47250139,47314147,-1,STIL,6491
ENSG00000162368,1,47333797,47378839,1,CMPK1,51727
ENSG00000186790,1,47416072,47418052,1,FOXE3,2301
ENSG00000237424,1,47432133,47434641,-1,FOXD2-AS1,84793
ENSG00000186564,1,47436017,47440691,1,FOXD2,2306
ENSG00000269113,1,47760528,47996895,-1,TRABD2B,388630
ENSG00000117834,1,48222685,48248644,1,SLC5A9,200010
ENSG00000132122,1,48295372,48472208,-1,SPATA6,54558
ENSG00000186094,1,48532855,50023913,-1,AGBL4,84871
ENSG00000162373,1,48727523,48776969,-1,BEND5,79656
ENSG00000230114,1,49257411,49269285,1,LOC101929721,101929721
ENSG00000225623,1,49374201,49472085,-1,AGBL4-IT1,100874313
ENSG00000162374,1,50048014,50203786,1,ELAVL4,1996
ENSG00000142700,1,50417550,50423500,-1,DMRTA2,63950
ENSG00000185104,1,50437028,50960263,-1,FAF1,11124
ENSG00000123080,1,50960745,50974633,1,CDKN2C,1031
ENSG00000265538,1,51059837,51059905,1,MIR4421,100616189
ENSG00000275816,1,51060018,51060103,1,MIR6500,102466656
ENSG00000204006,1,51102234,51148086,1,C1orf185,284546
ENSG00000123091,1,51236271,51273455,1,RNF11,26994
ENSG00000085831,1,51287258,51345116,-1,TTC39A,22996
ENSG00000085832,1,51354263,51519328,-1,EPS15,2060
ENSG00000117859,1,51577179,51798427,1,OSBPL9,114883
ENSG00000078618,1,51789191,51878937,-1,NRD1,4898
ENSG00000169213,1,51907956,51990764,-1,RAB3B,5865
ENSG00000117862,1,52020131,52056171,-1,TXNDC12,51060
ENSG00000198841,1,52032103,52033816,-1,KTI12,112970
ENSG00000228369,1,52050918,52052683,1,TXNDC12-AS1,104355143
ENSG00000134717,1,52056125,52090716,1,BTF3L4,91408
ENSG00000157077,1,52142094,52346686,1,ZFYVE9,9372
ENSG00000154222,1,52345723,52366193,-1,CC2D1B,200014
ENSG00000085840,1,52372829,52404459,-1,ORC1,4998
ENSG00000134748,1,52404564,52420839,1,PRPF38A,84950
ENSG00000134744,1,52408282,52553487,-1,ZCCHC11,23318
ENSG00000116157,1,52602372,52609051,1,GPX7,2882
ENSG00000182183,1,52633344,52669683,1,FAM159A,348378
ENSG00000162377,1,52684451,52698366,-1,COA7,65260
ENSG00000162378,1,52726467,52827342,1,ZYG11B,79699
ENSG00000203995,1,52842511,52894998,1,ZYG11A,440590
ENSG00000121310,1,52895910,52927212,-1,ECHDC2,55268
ENSG00000116171,1,52927229,53051703,1,SCP2,6342
ENSG00000264834,1,52928674,52928772,1,MIR1273F,100616156
ENSG00000266188,1,52934930,52935017,1,MIR5095,100616458
ENSG00000265815,1,52940314,52940413,1,MIR1273G,100616145
ENSG00000174348,1,53062052,53085502,1,PODN,127435
ENSG00000162383,1,53087179,53142632,-1,SLC1A7,6512
ENSG00000157184,1,53196429,53214197,1,CPT2,1376
ENSG00000162384,1,53214099,53220617,-1,C1orf123,54987
ENSG00000162385,1,53226892,53238610,-1,MAGOH,4116
ENSG00000226754,1,53238610,53242783,1,LOC100507564,100507564
ENSG00000157193,1,53242364,53328070,-1,LRP8,7804
ENSG00000225675,1,53328233,53336509,1,LOC105378732,105378732
ENSG00000236253,1,53413149,53440020,-1,SLC25A3P1,163742
ENSG00000143006,1,53459399,53467488,1,DMRTB1,63948
ENSG00000174332,1,53506237,53738106,-1,GLIS1,148979
ENSG00000058804,1,53765460,53838860,-1,NDC1,55706
ENSG00000058799,1,53851719,53889834,-1,YIPF1,54432
ENSG00000211452,1,53891239,53911086,1,DIO1,1733
ENSG00000081870,1,53916574,53945929,-1,HSPB11,51668
ENSG00000116212,1,53946077,53968168,1,LRRC42,115353
ENSG00000203985,1,54007299,54018186,-1,LDLRAD1,388633
ENSG00000116209,1,54026681,54053504,-1,TMEM59,9528
ENSG00000116205,1,54053587,54112519,1,TCEANC2,127428
ENSG00000264208,1,54054079,54054154,1,MIR4781,100616315
ENSG00000157211,1,54133074,54153770,-1,CDCP2,200008
ENSG00000215883,1,54172336,54200036,-1,CYB5RL,606495
ENSG00000116221,1,54184041,54225464,1,MRPL37,51253
ENSG00000157216,1,54225432,54413479,-1,SSBP3,23648
ENSG00000198711,1,54236440,54239063,1,SSBP3-AS1,619518
ENSG00000162390,1,54542257,54639192,1,ACOT11,26027
ENSG00000162391,1,54609182,54623556,-1,FAM151A,338094
ENSG00000184313,1,54641754,54710266,1,MROH7,374977
ENSG00000243725,1,54715822,54742657,1,TTC4,7268
ENSG00000162396,1,54756898,54764514,-1,PARS2,25973
ENSG00000006555,1,54779712,54801267,-1,TTC22,55001
ENSG00000162398,1,54806063,54842252,1,LEXM,163747
ENSG00000116133,1,54849633,54887218,-1,DHCR24,1718
ENSG00000143001,1,54980792,54992293,1,TMEM61,199964
ENSG00000162399,1,54998933,55010883,1,BSND,7809
ENSG00000169174,1,55039548,55064852,1,PCSK9,255738
ENSG00000162402,1,55066359,55215113,-1,USP24,23358
ENSG00000265822,1,55225641,55225723,1,MIR4422,100616272
ENSG00000230250,1,55915607,55944974,-1,LOC105378739,105378739
ENSG00000162407,1,56494747,56645301,-1,PPAP2B,8613
ENSG00000162409,1,56645322,56715335,1,PRKAA2,5563
ENSG00000187889,1,56718804,56819696,-1,C1orf168,199920
ENSG00000157131,1,56854806,56918221,1,C8A,731
ENSG00000021852,1,56929210,56966140,-1,C8B,732
ENSG00000173406,1,56994778,58546734,-1,DAB1,1600
ENSG00000226759,1,57860532,57880905,1,DAB1-AS1,101926890
ENSG00000162600,1,58415384,58546802,-1,OMA1,115209
ENSG00000184292,1,58575423,58577773,-1,TACSTD2,4070
ENSG00000162601,1,58654739,58700092,-1,MYSM1,114803
ENSG00000177606,1,58780788,58784327,-1,JUN,3725
ENSG00000232453,1,58882868,58903747,-1,LOC105378753,105378753
ENSG00000224609,1,59131936,59208121,-1,HSD52,729467
ENSG00000172456,1,59296638,59810647,1,FGGY,55277
ENSG00000266150,1,59733227,59733296,-1,MIR4711,100616409
ENSG00000134709,1,59814786,59876378,1,HOOK1,51361
ENSG00000134716,1,59893308,59926790,-1,CYP2J2,1573
ENSG00000162598,1,59987269,60073770,-1,C1orf87,127795
ENSG00000231252,1,60659631,60867998,-1,LOC101926964,101926964
ENSG00000162599,1,60865259,61462793,1,NFIA,4774
